Subject,Condition,Gender,Type,Birth,Time.100,Target,Distractor,Other,Saccade,Track_Loss,Bins
15,1,Feminine,Control,Latin,50,364,233,174,161,68,1000
15,1,Feminine,Control,Latin,150,336,267,207,177,13,1000
15,1,Feminine,Control,Latin,250,507,70,228,101,94,1000
15,1,Feminine,Control,Latin,350,597,182,84,137,0,1000
15,1,Feminine,Control,Latin,450,615,286,24,75,0,1000
15,1,Feminine,Control,Latin,550,657,263,0,80,0,1000
15,1,Feminine,Control,Latin,650,719,29,46,173,33,1000
15,1,Feminine,Control,Latin,750,802,0,100,42,56,1000
15,2,Feminine,Match,Latin,50,295,269,280,156,0,1000
15,2,Feminine,Match,Latin,150,400,283,281,36,0,1000
15,2,Feminine,Match,Latin,250,344,263,325,68,0,1000
15,2,Feminine,Match,Latin,350,311,199,446,44,0,1000
15,2,Feminine,Match,Latin,450,283,81,445,191,0,1000
15,2,Feminine,Match,Latin,550,372,34,438,156,0,1000
15,2,Feminine,Match,Latin,650,562,0,321,117,0,1000
15,2,Feminine,Match,Latin,750,636,0,259,105,0,1000
15,4,Masculine,Control,Latin,50,232,333,175,197,63,1000
15,4,Masculine,Control,Latin,150,400,358,205,37,0,1000
15,4,Masculine,Control,Latin,250,376,299,126,199,0,1000
15,4,Masculine,Control,Latin,350,286,347,246,121,0,1000
15,4,Masculine,Control,Latin,450,300,250,400,50,0,1000
15,4,Masculine,Control,Latin,550,339,71,433,157,0,1000
15,4,Masculine,Control,Latin,650,547,91,280,82,0,1000
15,4,Masculine,Control,Latin,750,729,100,76,95,0,1000
15,5,Masculine,Match,Latin,50,223,617,0,147,13,1000
15,5,Masculine,Match,Latin,150,332,548,0,120,0,1000
15,5,Masculine,Match,Latin,250,535,352,0,113,0,1000
15,5,Masculine,Match,Latin,350,600,338,11,51,0,1000
15,5,Masculine,Match,Latin,450,533,217,157,93,0,1000
15,5,Masculine,Match,Latin,550,435,207,253,105,0,1000
15,5,Masculine,Match,Latin,650,547,174,180,99,0,1000
15,5,Masculine,Match,Latin,750,619,175,105,101,0,1000
15,7,Feminine,Filler,Latin,50,808,1313,486,349,44,3000
15,7,Feminine,Filler,Latin,150,682,1301,729,288,0,3000
15,7,Feminine,Filler,Latin,250,921,973,741,365,0,3000
15,7,Feminine,Filler,Latin,350,1113,918,719,250,0,3000
15,7,Feminine,Filler,Latin,450,1317,929,489,265,0,3000
15,7,Feminine,Filler,Latin,550,1449,819,377,314,41,3000
15,7,Feminine,Filler,Latin,650,2061,332,125,462,20,3000
15,7,Feminine,Filler,Latin,750,2492,300,101,107,0,3000
15,8,Masculine,Filler,Latin,50,853,1243,540,312,52,3000
15,8,Masculine,Filler,Latin,150,877,1149,565,368,41,3000
15,8,Masculine,Filler,Latin,250,957,862,929,252,0,3000
15,8,Masculine,Filler,Latin,350,1028,678,920,374,0,3000
15,8,Masculine,Filler,Latin,450,1451,522,672,355,0,3000
15,8,Masculine,Filler,Latin,550,2089,128,468,315,0,3000
15,8,Masculine,Filler,Latin,650,2352,72,349,227,0,3000
15,8,Masculine,Filler,Latin,750,2578,0,88,334,0,3000
20,1,Feminine,Control,Latin,50,493,313,0,190,4,1000
20,1,Feminine,Control,Latin,150,500,456,0,44,0,1000
20,1,Feminine,Control,Latin,250,507,380,0,113,0,1000
20,1,Feminine,Control,Latin,350,608,275,0,117,0,1000
20,1,Feminine,Control,Latin,450,763,154,0,83,0,1000
20,1,Feminine,Control,Latin,550,896,100,0,4,0,1000
20,1,Feminine,Control,Latin,650,822,63,0,115,0,1000
20,1,Feminine,Control,Latin,750,940,0,0,60,0,1000
20,2,Feminine,Match,Latin,50,603,308,0,89,0,1000
20,2,Feminine,Match,Latin,150,600,356,0,44,0,1000
20,2,Feminine,Match,Latin,250,488,377,0,135,0,1000
20,2,Feminine,Match,Latin,350,608,204,0,121,67,1000
20,2,Feminine,Match,Latin,450,592,153,0,182,73,1000
20,2,Feminine,Match,Latin,550,518,333,0,149,0,1000
20,2,Feminine,Match,Latin,650,633,199,8,160,0,1000
20,2,Feminine,Match,Latin,750,767,100,100,33,0,1000
20,4,Masculine,Control,Latin,50,414,500,0,86,0,1000
20,4,Masculine,Control,Latin,150,384,524,0,92,0,1000
20,4,Masculine,Control,Latin,250,443,479,0,78,0,1000
20,4,Masculine,Control,Latin,350,170,583,2,245,0,1000
20,4,Masculine,Control,Latin,450,322,442,100,136,0,1000
20,4,Masculine,Control,Latin,550,606,68,88,238,0,1000
20,4,Masculine,Control,Latin,650,877,0,90,33,0,1000
20,4,Masculine,Control,Latin,750,795,34,100,71,0,1000
20,5,Masculine,Match,Latin,50,668,145,100,87,0,1000
20,5,Masculine,Match,Latin,150,797,100,100,3,0,1000
20,5,Masculine,Match,Latin,250,684,164,14,138,0,1000
20,5,Masculine,Match,Latin,350,635,316,0,49,0,1000
20,5,Masculine,Match,Latin,450,583,400,0,17,0,1000
20,5,Masculine,Match,Latin,550,600,377,0,23,0,1000
20,5,Masculine,Match,Latin,650,531,379,0,90,0,1000
20,5,Masculine,Match,Latin,750,500,481,0,19,0,1000
20,7,Feminine,Filler,Latin,50,1581,934,145,309,31,3000
20,7,Feminine,Filler,Latin,150,1470,1170,115,217,28,3000
20,7,Feminine,Filler,Latin,250,1479,1067,7,347,100,3000
20,7,Feminine,Filler,Latin,350,1620,1109,0,265,6,3000
20,7,Feminine,Filler,Latin,450,1762,790,0,448,0,3000
20,7,Feminine,Filler,Latin,550,2164,649,0,187,0,3000
20,7,Feminine,Filler,Latin,650,2350,386,0,264,0,3000
20,7,Feminine,Filler,Latin,750,2770,96,0,134,0,3000
20,8,Masculine,Filler,Latin,50,1338,1046,103,290,123,2900
20,8,Masculine,Filler,Latin,150,1393,1154,86,267,0,2900
20,8,Masculine,Filler,Latin,250,1129,1205,174,392,0,2900
20,8,Masculine,Filler,Latin,350,1297,1088,196,319,0,2900
20,8,Masculine,Filler,Latin,450,1726,745,100,329,0,2900
20,8,Masculine,Filler,Latin,550,2241,328,100,231,0,2900
20,8,Masculine,Filler,Latin,650,2509,28,122,241,0,2900
20,8,Masculine,Filler,Latin,750,2559,68,143,130,0,2900
54,1,Feminine,Control,US,50,371,455,121,53,0,1000
54,1,Feminine,Control,US,150,400,400,200,0,0,1000
54,1,Feminine,Control,US,250,538,241,60,161,0,1000
54,1,Feminine,Control,US,350,762,82,63,93,0,1000
54,1,Feminine,Control,US,450,771,93,41,95,0,1000
54,1,Feminine,Control,US,550,896,0,0,104,0,1000
54,1,Feminine,Control,US,650,978,0,0,22,0,1000
54,1,Feminine,Control,US,750,973,0,0,27,0,1000
54,2,Feminine,Match,US,50,100,630,76,143,51,1000
54,2,Feminine,Match,US,150,237,560,64,139,0,1000
54,2,Feminine,Match,US,250,466,477,0,57,0,1000
54,2,Feminine,Match,US,350,402,386,58,154,0,1000
54,2,Feminine,Match,US,450,405,346,100,149,0,1000
54,2,Feminine,Match,US,550,629,222,3,146,0,1000
54,2,Feminine,Match,US,650,769,100,0,118,13,1000
54,2,Feminine,Match,US,750,837,88,0,75,0,1000
54,4,Masculine,Control,US,50,479,378,23,95,25,1000
54,4,Masculine,Control,US,150,334,448,83,135,0,1000
54,4,Masculine,Control,US,250,399,475,14,112,0,1000
54,4,Masculine,Control,US,350,616,234,0,150,0,1000
54,4,Masculine,Control,US,450,782,167,0,51,0,1000
54,4,Masculine,Control,US,550,743,77,91,89,0,1000
54,4,Masculine,Control,US,650,876,0,66,58,0,1000
54,4,Masculine,Control,US,750,1000,0,0,0,0,1000
54,5,Masculine,Match,US,50,400,360,100,55,85,1000
54,5,Masculine,Match,US,150,571,277,7,140,5,1000
54,5,Masculine,Match,US,250,560,249,0,112,79,1000
54,5,Masculine,Match,US,350,481,351,0,168,0,1000
54,5,Masculine,Match,US,450,585,398,0,17,0,1000
54,5,Masculine,Match,US,550,594,229,0,177,0,1000
54,5,Masculine,Match,US,650,838,100,0,62,0,1000
54,5,Masculine,Match,US,750,883,0,72,45,0,1000
54,7,Feminine,Filler,US,50,1566,1008,243,183,0,3000
54,7,Feminine,Filler,US,150,1605,994,198,197,6,3000
54,7,Feminine,Filler,US,250,1626,861,63,352,98,3000
54,7,Feminine,Filler,US,350,1525,991,40,256,188,3000
54,7,Feminine,Filler,US,450,1545,806,100,349,200,3000
54,7,Feminine,Filler,US,550,1855,489,67,526,63,3000
54,7,Feminine,Filler,US,650,2542,143,100,176,39,3000
54,7,Feminine,Filler,US,750,2722,100,28,150,0,3000
54,8,Masculine,Filler,US,50,1783,688,100,302,127,3000
54,8,Masculine,Filler,US,150,1708,851,123,280,38,3000
54,8,Masculine,Filler,US,250,1630,901,195,263,11,3000
54,8,Masculine,Filler,US,350,1668,864,122,299,47,3000
54,8,Masculine,Filler,US,450,1842,615,174,246,123,3000
54,8,Masculine,Filler,US,550,1932,304,167,469,128,3000
54,8,Masculine,Filler,US,650,2438,177,67,245,73,3000
54,8,Masculine,Filler,US,750,2498,174,76,238,14,3000
18,1,Feminine,Control,Latin,50,167,261,494,78,0,1000
18,1,Feminine,Control,Latin,150,200,143,615,42,0,1000
18,1,Feminine,Control,Latin,250,200,100,700,0,0,1000
18,1,Feminine,Control,Latin,350,245,100,589,66,0,1000
18,1,Feminine,Control,Latin,450,445,95,413,47,0,1000
18,1,Feminine,Control,Latin,550,650,0,193,157,0,1000
18,1,Feminine,Control,Latin,650,884,0,100,16,0,1000
18,1,Feminine,Control,Latin,750,900,0,100,0,0,1000
18,2,Feminine,Match,Latin,50,477,196,271,56,0,1000
18,2,Feminine,Match,Latin,150,472,184,300,44,0,1000
18,2,Feminine,Match,Latin,250,400,200,287,113,0,1000
18,2,Feminine,Match,Latin,350,354,200,401,45,0,1000
18,2,Feminine,Match,Latin,450,270,148,461,121,0,1000
18,2,Feminine,Match,Latin,550,301,124,493,82,0,1000
18,2,Feminine,Match,Latin,650,390,147,328,135,0,1000
18,2,Feminine,Match,Latin,750,603,164,130,103,0,1000
18,4,Masculine,Control,Latin,50,300,82,584,34,0,1000
18,4,Masculine,Control,Latin,150,330,0,630,40,0,1000
18,4,Masculine,Control,Latin,250,267,50,526,157,0,1000
18,4,Masculine,Control,Latin,350,398,100,500,2,0,1000
18,4,Masculine,Control,Latin,450,400,100,451,49,0,1000
18,4,Masculine,Control,Latin,550,549,31,329,91,0,1000
18,4,Masculine,Control,Latin,650,757,0,176,67,0,1000
18,4,Masculine,Control,Latin,750,800,0,167,33,0,1000
18,5,Masculine,Match,Latin,50,0,359,543,98,0,1000
18,5,Masculine,Match,Latin,150,0,200,797,3,0,1000
18,5,Masculine,Match,Latin,250,0,155,758,87,0,1000
18,5,Masculine,Match,Latin,350,228,117,533,122,0,1000
18,5,Masculine,Match,Latin,450,300,200,485,15,0,1000
18,5,Masculine,Match,Latin,550,377,214,244,165,0,1000
18,5,Masculine,Match,Latin,650,593,196,150,61,0,1000
18,5,Masculine,Match,Latin,750,646,100,196,58,0,1000
18,7,Feminine,Filler,Latin,50,717,796,1165,248,74,3000
18,7,Feminine,Filler,Latin,150,672,916,1184,228,0,3000
18,7,Feminine,Filler,Latin,250,524,1052,1277,147,0,3000
18,7,Feminine,Filler,Latin,350,562,981,1274,183,0,3000
18,7,Feminine,Filler,Latin,450,767,540,1372,321,0,3000
18,7,Feminine,Filler,Latin,550,1059,259,1373,309,0,3000
18,7,Feminine,Filler,Latin,650,1639,237,928,196,0,3000
18,7,Feminine,Filler,Latin,750,2039,186,547,228,0,3000
18,8,Masculine,Filler,Latin,50,873,600,1361,166,0,3000
18,8,Masculine,Filler,Latin,150,786,688,1374,152,0,3000
18,8,Masculine,Filler,Latin,250,824,561,1431,184,0,3000
18,8,Masculine,Filler,Latin,350,1017,344,1466,173,0,3000
18,8,Masculine,Filler,Latin,450,1205,322,1308,165,0,3000
18,8,Masculine,Filler,Latin,550,1421,233,1014,332,0,3000
18,8,Masculine,Filler,Latin,650,1913,153,690,244,0,3000
18,8,Masculine,Filler,Latin,750,2254,11,552,183,0,3000
17,1,Feminine,Control,Latin,50,113,512,232,143,0,1000
17,1,Feminine,Control,Latin,150,200,408,297,95,0,1000
17,1,Feminine,Control,Latin,250,278,434,195,93,0,1000
17,1,Feminine,Control,Latin,350,400,450,69,81,0,1000
17,1,Feminine,Control,Latin,450,423,339,55,183,0,1000
17,1,Feminine,Control,Latin,550,631,160,131,78,0,1000
17,1,Feminine,Control,Latin,650,484,159,251,106,0,1000
17,1,Feminine,Control,Latin,750,694,43,66,144,53,1000
17,2,Feminine,Match,Latin,50,300,134,378,168,20,1000
17,2,Feminine,Match,Latin,150,239,100,413,148,100,1000
17,2,Feminine,Match,Latin,250,196,110,411,243,40,1000
17,2,Feminine,Match,Latin,350,186,264,468,82,0,1000
17,2,Feminine,Match,Latin,450,310,349,227,114,0,1000
17,2,Feminine,Match,Latin,550,453,214,179,154,0,1000
17,2,Feminine,Match,Latin,650,447,119,382,52,0,1000
17,2,Feminine,Match,Latin,750,513,100,216,171,0,1000
17,4,Masculine,Control,Latin,50,491,192,243,74,0,1000
17,4,Masculine,Control,Latin,150,389,200,335,76,0,1000
17,4,Masculine,Control,Latin,250,534,246,192,28,0,1000
17,4,Masculine,Control,Latin,350,548,200,180,72,0,1000
17,4,Masculine,Control,Latin,450,576,151,191,82,0,1000
17,4,Masculine,Control,Latin,550,781,36,55,128,0,1000
17,4,Masculine,Control,Latin,650,909,0,0,63,28,1000
17,4,Masculine,Control,Latin,750,866,0,0,34,100,1000
17,5,Masculine,Match,Latin,50,600,311,0,89,0,1000
17,5,Masculine,Match,Latin,150,690,240,9,61,0,1000
17,5,Masculine,Match,Latin,250,660,205,0,135,0,1000
17,5,Masculine,Match,Latin,350,548,125,197,130,0,1000
17,5,Masculine,Match,Latin,450,523,129,239,109,0,1000
17,5,Masculine,Match,Latin,550,462,192,298,48,0,1000
17,5,Masculine,Match,Latin,650,516,155,134,195,0,1000
17,5,Masculine,Match,Latin,750,679,100,77,144,0,1000
17,7,Feminine,Filler,Latin,50,711,1227,812,250,0,3000
17,7,Feminine,Filler,Latin,150,563,1319,649,469,0,3000
17,7,Feminine,Filler,Latin,250,853,1139,731,277,0,3000
17,7,Feminine,Filler,Latin,350,1076,874,633,417,0,3000
17,7,Feminine,Filler,Latin,450,1462,445,844,249,0,3000
17,7,Feminine,Filler,Latin,550,1597,362,893,148,0,3000
17,7,Feminine,Filler,Latin,650,1781,100,862,257,0,3000
17,7,Feminine,Filler,Latin,750,1614,5,967,297,117,3000
17,8,Masculine,Filler,Latin,50,1201,1003,423,373,0,3000
17,8,Masculine,Filler,Latin,150,1277,894,661,168,0,3000
17,8,Masculine,Filler,Latin,250,1383,544,668,405,0,3000
17,8,Masculine,Filler,Latin,350,1702,318,622,358,0,3000
17,8,Masculine,Filler,Latin,450,2078,231,477,211,3,3000
17,8,Masculine,Filler,Latin,550,2017,249,429,257,48,3000
17,8,Masculine,Filler,Latin,650,1982,146,579,293,0,3000
17,8,Masculine,Filler,Latin,750,1781,28,545,434,212,3000
33,1,Feminine,Control,US,50,239,427,100,187,47,1000
33,1,Feminine,Control,US,150,190,566,87,117,40,1000
33,1,Feminine,Control,US,250,300,623,0,77,0,1000
33,1,Feminine,Control,US,350,278,564,0,123,35,1000
33,1,Feminine,Control,US,450,300,479,0,144,77,1000
33,1,Feminine,Control,US,550,429,324,0,210,37,1000
33,1,Feminine,Control,US,650,727,112,0,161,0,1000
33,1,Feminine,Control,US,750,983,0,0,17,0,1000
33,2,Feminine,Match,US,50,380,552,0,68,0,1000
33,2,Feminine,Match,US,150,458,308,22,212,0,1000
33,2,Feminine,Match,US,250,621,190,100,89,0,1000
33,2,Feminine,Match,US,350,645,170,85,100,0,1000
33,2,Feminine,Match,US,450,837,39,0,124,0,1000
33,2,Feminine,Match,US,550,938,0,0,62,0,1000
33,2,Feminine,Match,US,650,848,47,0,105,0,1000
33,2,Feminine,Match,US,750,880,100,0,20,0,1000
33,4,Masculine,Control,US,50,577,377,0,46,0,1000
33,4,Masculine,Control,US,150,465,405,0,107,23,1000
33,4,Masculine,Control,US,250,453,251,0,228,68,1000
33,4,Masculine,Control,US,350,709,189,0,102,0,1000
33,4,Masculine,Control,US,450,771,200,0,29,0,1000
33,4,Masculine,Control,US,550,711,190,0,99,0,1000
33,4,Masculine,Control,US,650,699,224,0,77,0,1000
33,4,Masculine,Control,US,750,896,11,0,93,0,1000
33,5,Masculine,Match,US,50,563,279,3,155,0,1000
33,5,Masculine,Match,US,150,554,326,0,120,0,1000
33,5,Masculine,Match,US,250,317,459,0,224,0,1000
33,5,Masculine,Match,US,350,386,580,0,34,0,1000
33,5,Masculine,Match,US,450,370,541,0,89,0,1000
33,5,Masculine,Match,US,550,441,457,0,102,0,1000
33,5,Masculine,Match,US,650,592,330,0,78,0,1000
33,5,Masculine,Match,US,750,782,119,0,99,0,1000
33,7,Feminine,Filler,US,50,1288,1184,13,383,132,3000
33,7,Feminine,Filler,US,150,1096,1430,0,460,14,3000
33,7,Feminine,Filler,US,250,1143,1553,0,304,0,3000
33,7,Feminine,Filler,US,350,1335,1091,173,401,0,3000
33,7,Feminine,Filler,US,450,1637,841,181,341,0,3000
33,7,Feminine,Filler,US,550,2166,625,0,209,0,3000
33,7,Feminine,Filler,US,650,2473,178,0,349,0,3000
33,7,Feminine,Filler,US,750,2619,152,98,131,0,3000
33,8,Masculine,Filler,US,50,1085,1395,128,292,0,2900
33,8,Masculine,Filler,US,150,1212,1233,161,294,0,2900
33,8,Masculine,Filler,US,250,1298,1084,189,329,0,2900
33,8,Masculine,Filler,US,350,1281,1171,172,276,0,2900
33,8,Masculine,Filler,US,450,1444,842,168,446,0,2900
33,8,Masculine,Filler,US,550,1879,542,193,286,0,2900
33,8,Masculine,Filler,US,650,2472,193,0,235,0,2900
33,8,Masculine,Filler,US,750,2736,13,0,151,0,2900
11,1,Feminine,Control,Latin,50,416,336,4,144,100,1000
11,1,Feminine,Control,Latin,150,500,299,0,133,68,1000
11,1,Feminine,Control,Latin,250,444,361,0,153,42,1000
11,1,Feminine,Control,Latin,350,274,522,0,148,56,1000
11,1,Feminine,Control,Latin,450,178,618,0,204,0,1000
11,1,Feminine,Control,Latin,550,284,407,0,224,85,1000
11,1,Feminine,Control,Latin,650,394,409,0,188,9,1000
11,1,Feminine,Control,Latin,750,581,243,0,176,0,1000
11,2,Feminine,Match,Latin,50,450,381,0,138,31,1000
11,2,Feminine,Match,Latin,150,465,400,0,73,62,1000
11,2,Feminine,Match,Latin,250,525,340,0,135,0,1000
11,2,Feminine,Match,Latin,350,529,307,0,164,0,1000
11,2,Feminine,Match,Latin,450,417,477,0,84,22,1000
11,2,Feminine,Match,Latin,550,412,425,0,139,24,1000
11,2,Feminine,Match,Latin,650,688,153,5,154,0,1000
11,2,Feminine,Match,Latin,750,864,100,20,16,0,1000
11,4,Masculine,Control,Latin,50,611,236,0,144,9,1000
11,4,Masculine,Control,Latin,150,471,389,0,83,57,1000
11,4,Masculine,Control,Latin,250,444,403,4,149,0,1000
11,4,Masculine,Control,Latin,350,523,275,29,163,10,1000
11,4,Masculine,Control,Latin,450,537,153,60,177,73,1000
11,4,Masculine,Control,Latin,550,575,247,0,178,0,1000
11,4,Masculine,Control,Latin,650,520,196,40,244,0,1000
11,4,Masculine,Control,Latin,750,525,100,289,86,0,1000
11,5,Masculine,Match,Latin,50,436,242,51,105,66,900
11,5,Masculine,Match,Latin,150,354,392,0,79,75,900
11,5,Masculine,Match,Latin,250,447,336,1,116,0,900
11,5,Masculine,Match,Latin,350,555,252,0,93,0,900
11,5,Masculine,Match,Latin,450,347,312,0,241,0,900
11,5,Masculine,Match,Latin,550,292,386,88,134,0,900
11,5,Masculine,Match,Latin,650,524,253,11,112,0,900
11,5,Masculine,Match,Latin,750,619,155,0,126,0,900
11,7,Feminine,Filler,Latin,50,1027,1461,100,412,0,3000
11,7,Feminine,Filler,Latin,150,886,1418,44,417,235,3000
11,7,Feminine,Filler,Latin,250,1055,1288,53,456,148,3000
11,7,Feminine,Filler,Latin,350,1084,1253,92,348,223,3000
11,7,Feminine,Filler,Latin,450,1330,1126,4,540,0,3000
11,7,Feminine,Filler,Latin,550,1729,704,91,476,0,3000
11,7,Feminine,Filler,Latin,650,2338,219,4,386,53,3000
11,7,Feminine,Filler,Latin,750,2451,100,68,325,56,3000
11,8,Masculine,Filler,Latin,50,1286,1084,97,398,135,3000
11,8,Masculine,Filler,Latin,150,1539,905,75,333,148,3000
11,8,Masculine,Filler,Latin,250,1251,1135,0,487,127,3000
11,8,Masculine,Filler,Latin,350,1185,1358,10,400,47,3000
11,8,Masculine,Filler,Latin,450,1422,949,108,508,13,3000
11,8,Masculine,Filler,Latin,550,1879,478,141,426,76,3000
11,8,Masculine,Filler,Latin,650,2177,174,122,379,148,3000
11,8,Masculine,Filler,Latin,750,2435,200,24,327,14,3000
35,1,Feminine,Control,Latin,50,275,185,440,100,0,1000
35,1,Feminine,Control,Latin,150,180,386,396,38,0,1000
35,1,Feminine,Control,Latin,250,100,462,400,38,0,1000
35,1,Feminine,Control,Latin,350,24,357,378,182,59,1000
35,1,Feminine,Control,Latin,450,296,273,243,163,25,1000
35,1,Feminine,Control,Latin,550,539,215,177,69,0,1000
35,1,Feminine,Control,Latin,650,650,124,146,80,0,1000
35,1,Feminine,Control,Latin,750,766,100,100,34,0,1000
35,2,Feminine,Match,Latin,50,248,201,459,92,0,1000
35,2,Feminine,Match,Latin,150,300,200,500,0,0,1000
35,2,Feminine,Match,Latin,250,289,100,542,69,0,1000
35,2,Feminine,Match,Latin,350,366,100,474,60,0,1000
35,2,Feminine,Match,Latin,450,582,100,266,52,0,1000
35,2,Feminine,Match,Latin,550,547,69,241,143,0,1000
35,2,Feminine,Match,Latin,650,600,100,268,32,0,1000
35,2,Feminine,Match,Latin,750,771,36,125,68,0,1000
35,4,Masculine,Control,Latin,50,10,528,377,85,0,1000
35,4,Masculine,Control,Latin,150,28,593,313,66,0,1000
35,4,Masculine,Control,Latin,250,197,600,200,3,0,1000
35,4,Masculine,Control,Latin,350,231,519,200,50,0,1000
35,4,Masculine,Control,Latin,450,442,300,98,160,0,1000
35,4,Masculine,Control,Latin,550,789,125,0,86,0,1000
35,4,Masculine,Control,Latin,650,875,75,0,50,0,1000
35,4,Masculine,Control,Latin,750,903,0,0,97,0,1000
35,5,Masculine,Match,Latin,50,107,680,137,76,0,1000
35,5,Masculine,Match,Latin,150,258,501,169,72,0,1000
35,5,Masculine,Match,Latin,250,368,309,169,154,0,1000
35,5,Masculine,Match,Latin,350,571,100,298,31,0,1000
35,5,Masculine,Match,Latin,450,579,153,191,77,0,1000
35,5,Masculine,Match,Latin,550,617,278,19,86,0,1000
35,5,Masculine,Match,Latin,650,676,263,0,61,0,1000
35,5,Masculine,Match,Latin,750,829,69,0,102,0,1000
35,7,Feminine,Filler,Latin,50,960,1028,822,190,0,3000
35,7,Feminine,Filler,Latin,150,946,1046,813,189,6,3000
35,7,Feminine,Filler,Latin,250,1153,1100,606,85,56,3000
35,7,Feminine,Filler,Latin,350,1119,943,693,245,0,3000
35,7,Feminine,Filler,Latin,450,1822,470,328,380,0,3000
35,7,Feminine,Filler,Latin,550,2444,293,124,139,0,3000
35,7,Feminine,Filler,Latin,650,2553,90,155,179,23,3000
35,7,Feminine,Filler,Latin,750,2565,100,82,139,114,3000
35,8,Masculine,Filler,Latin,50,879,791,920,210,0,2800
35,8,Masculine,Filler,Latin,150,931,900,892,77,0,2800
35,8,Masculine,Filler,Latin,250,749,1022,759,270,0,2800
35,8,Masculine,Filler,Latin,350,865,1004,713,218,0,2800
35,8,Masculine,Filler,Latin,450,1283,815,400,277,25,2800
35,8,Masculine,Filler,Latin,550,1912,471,188,229,0,2800
35,8,Masculine,Filler,Latin,650,2246,357,68,129,0,2800
35,8,Masculine,Filler,Latin,750,2470,201,0,101,28,2800
21,1,Feminine,Control,Latin,50,351,370,108,171,0,1000
21,1,Feminine,Control,Latin,150,475,359,100,66,0,1000
21,1,Feminine,Control,Latin,250,400,457,100,43,0,1000
21,1,Feminine,Control,Latin,350,482,180,62,276,0,1000
21,1,Feminine,Control,Latin,450,746,151,0,103,0,1000
21,1,Feminine,Control,Latin,550,878,38,0,84,0,1000
21,1,Feminine,Control,Latin,650,1000,0,0,0,0,1000
21,1,Feminine,Control,Latin,750,1000,0,0,0,0,1000
21,2,Feminine,Match,Latin,50,455,300,152,93,0,1000
21,2,Feminine,Match,Latin,150,499,367,46,88,0,1000
21,2,Feminine,Match,Latin,250,714,200,0,86,0,1000
21,2,Feminine,Match,Latin,350,670,243,0,87,0,1000
21,2,Feminine,Match,Latin,450,497,372,0,131,0,1000
21,2,Feminine,Match,Latin,550,390,527,0,83,0,1000
21,2,Feminine,Match,Latin,650,471,310,81,138,0,1000
21,2,Feminine,Match,Latin,750,651,210,33,106,0,1000
21,4,Masculine,Control,Latin,50,674,153,54,119,0,1000
21,4,Masculine,Control,Latin,150,461,263,100,176,0,1000
21,4,Masculine,Control,Latin,250,282,560,97,61,0,1000
21,4,Masculine,Control,Latin,350,432,413,0,155,0,1000
21,4,Masculine,Control,Latin,450,709,154,0,137,0,1000
21,4,Masculine,Control,Latin,550,922,12,0,66,0,1000
21,4,Masculine,Control,Latin,650,970,0,0,30,0,1000
21,4,Masculine,Control,Latin,750,856,66,0,78,0,1000
21,5,Masculine,Match,Latin,50,428,419,0,153,0,1000
21,5,Masculine,Match,Latin,150,380,600,0,20,0,1000
21,5,Masculine,Match,Latin,250,485,382,0,133,0,1000
21,5,Masculine,Match,Latin,350,542,190,87,181,0,1000
21,5,Masculine,Match,Latin,450,585,176,77,138,24,1000
21,5,Masculine,Match,Latin,550,472,285,9,60,174,1000
21,5,Masculine,Match,Latin,650,445,211,0,149,195,1000
21,5,Masculine,Match,Latin,750,684,136,0,156,24,1000
21,7,Feminine,Filler,Latin,50,1270,1374,147,209,0,3000
21,7,Feminine,Filler,Latin,150,1062,1251,284,403,0,3000
21,7,Feminine,Filler,Latin,250,1326,1010,421,243,0,3000
21,7,Feminine,Filler,Latin,350,1457,916,268,359,0,3000
21,7,Feminine,Filler,Latin,450,1954,623,67,356,0,3000
21,7,Feminine,Filler,Latin,550,2499,267,13,221,0,3000
21,7,Feminine,Filler,Latin,650,2636,156,100,108,0,3000
21,7,Feminine,Filler,Latin,750,2734,17,81,168,0,3000
21,8,Masculine,Filler,Latin,50,1053,1022,248,426,251,3000
21,8,Masculine,Filler,Latin,150,1427,1003,141,390,39,3000
21,8,Masculine,Filler,Latin,250,1487,1072,132,309,0,3000
21,8,Masculine,Filler,Latin,350,1675,841,168,316,0,3000
21,8,Masculine,Filler,Latin,450,2399,274,18,309,0,3000
21,8,Masculine,Filler,Latin,550,2686,144,0,151,19,3000
21,8,Masculine,Filler,Latin,650,2426,147,62,218,147,3000
21,8,Masculine,Filler,Latin,750,2474,200,74,137,115,3000
44,1,Feminine,Control,Latin,50,187,308,362,143,0,1000
44,1,Feminine,Control,Latin,150,200,248,492,60,0,1000
44,1,Feminine,Control,Latin,250,336,56,464,144,0,1000
44,1,Feminine,Control,Latin,350,653,0,254,93,0,1000
44,1,Feminine,Control,Latin,450,800,0,188,12,0,1000
44,1,Feminine,Control,Latin,550,717,27,159,97,0,1000
44,1,Feminine,Control,Latin,650,684,120,113,83,0,1000
44,1,Feminine,Control,Latin,750,636,200,79,85,0,1000
44,2,Feminine,Match,Latin,50,282,685,0,33,0,1000
44,2,Feminine,Match,Latin,150,300,698,0,2,0,1000
44,2,Feminine,Match,Latin,250,366,536,0,98,0,1000
44,2,Feminine,Match,Latin,350,296,578,0,126,0,1000
44,2,Feminine,Match,Latin,450,200,800,0,0,0,1000
44,2,Feminine,Match,Latin,550,241,594,0,165,0,1000
