"ExperimentName","Subject","Session","Clock.Information","DataFile.Basename","Display.RefreshRate","ExperimentVersion","Group","RandomSeed","RuntimeCapabilities","RuntimeVersion","RuntimeVersionExpected","SessionDate","SessionStartDateTimeUtc","SessionTime","StudioVersion","Block","Congruency","Distractor","DistractorGender","DistractorTransparency","Expirement","Expirement.Cycle","Expirement.Sample","Practice","Practice.Cycle","Practice.Sample","Procedure","Running","Target","Target.OnsetDelay","Target.OnsetTime","Target.OnsetToOnsetTime","Target.RT","Target.RTTime","TargetGender","Keep"
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",20,"c","arroz","m","o",14,1,14,NA,NA,NA,"Proc","Expirement","techo",1,175107,0,985,176092,"m",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",21,"i","ferrocarril","m","o",15,1,15,NA,NA,NA,"Proc","Expirement","escalera",1,179128,0,1334,180462,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",22,"i","bolsa","f","t",16,1,16,NA,NA,NA,"Proc","Expirement","huevo",1,183498,0,1066,184564,"m",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",23,"i","humo","m","t",17,1,17,NA,NA,NA,"Proc","Expirement","pala",1,187586,0,1044,188630,"f",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",24,"c","mercado","m","t",18,1,18,NA,NA,NA,"Proc","Expirement","columpio",1,191656,0,1236,192892,"m",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",25,"i","postre","m","o",19,1,19,NA,NA,NA,"Proc","Expirement","flecha",1,195927,0,964,196891,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",26,"c","cuarto","m","t",20,1,20,NA,NA,NA,"Proc","Expirement","fuego",1,199914,0,1268,201182,"m",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",27,"i","perfil","m","o",21,1,21,NA,NA,NA,"Proc","Expirement","cinta",1,204201,0,980,205181,"f",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",28,"c","playa","f","t",22,1,22,NA,NA,NA,"Proc","Expirement","mochila",1,208205,0,1416,209621,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",29,"c","plata","f","t",23,1,23,NA,NA,NA,"Proc","Expirement","lluvia",1,212643,0,1533,214176,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",30,"c","ojo","m","t",24,1,24,NA,NA,NA,"Proc","Expirement","clavo",1,217197,0,1786,218983,"m",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",31,"i","muelle","m","o",25,1,25,NA,NA,NA,"Proc","Expirement","barba",1,222001,0,1000,223001,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",32,"c","árbol","m","o",26,1,26,NA,NA,NA,"Proc","Expirement","vestido",0,226038,0,965,227003,"m",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",33,"c","biblioteca","f","t",27,1,27,NA,NA,NA,"Proc","Expirement","mantequilla",1,230026,0,1000,231026,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",34,"c","pista","f","t",28,1,28,NA,NA,NA,"Proc","Expirement","cadena",1,234046,0,1290,235336,"f",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",35,"i","aceite","m","o",29,1,29,NA,NA,NA,"Proc","Expirement","hoja",1,238350,0,1076,239426,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",36,"i","puerta","f","t",30,1,30,NA,NA,NA,"Proc","Expirement","fuego",1,242454,0,899,243353,"m",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",37,"c","brazo","m","t",31,1,31,NA,NA,NA,"Proc","Expirement","nido",1,246374,0,1374,247748,"m",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",38,"i","jugo","m","t",32,1,32,NA,NA,NA,"Proc","Expirement","mochila",1,250778,0,845,251623,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",39,"c","calle","f","o",33,1,33,NA,NA,NA,"Proc","Expirement","pluma",1,254649,0,2608,257257,"f",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",40,"c","frasco","m","t",34,1,34,NA,NA,NA,"Proc","Expirement","regalo",1,260287,0,981,261268,"m",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",41,"c","lana","f","t",35,1,35,NA,NA,NA,"Proc","Expirement","escoba",1,264291,0,1477,265768,"f",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",42,"i","mancha","f","t",36,1,36,NA,NA,NA,"Proc","Expirement","casco",1,268795,0,1007,269802,"m",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",43,"i","nave","f","o",37,1,37,NA,NA,NA,"Proc","Expirement","dedo",0,272832,0,1106,273938,"m",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",44,"c","corona","f","t",38,1,38,NA,NA,NA,"Proc","Expirement","madera",1,276970,0,4540,281510,"f",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",45,"c","sangre","f","o",39,1,39,NA,NA,NA,"Proc","Expirement","hoja",1,284527,0,673,285200,"f",1
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",46,"i","pantalla","f","t",40,1,40,NA,NA,NA,"Proc","Expirement","columpio",1,288230,0,903,289133,"m",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",47,"i","acero","m","t",41,1,41,NA,NA,NA,"Proc","Expirement","estrella",1,292167,0,6783,298950,"f",0
"PictureNamingScriptP6","6",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">4305221787115</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-14T15:51:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScriptP6-6-1",59.944,"1.0.0.195",1,1665207984,"Professional","2.0.10.353","2.0.10.353","4/14/2015","4/14/2015 15:51","11:51:36","2.0.10.248",48,"i","sombrero","m","t",42,1,42,NA,NA,NA,"Proc","Expirement","mantequilla",1,301977,0,1002,302979,"f",1
